id,Credit_Score,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,Age,NumberExistingCredits,NumberPeopleMaintenance,Telephone,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical
2134,Good,36,9857,1,3,31,2,2,0,1,0,1,0,0,0,1,0
2135,Good,60,6527,4,4,34,1,2,0,1,0,0,0,0,1,0,0
2136,Good,12,3651,1,3,31,1,2,1,1,1,0,0,0,1,0,0
2137,Good,15,975,2,3,25,2,1,1,1,1,0,0,0,0,0,1
2138,Good,15,2631,3,2,25,1,1,1,1,0,1,0,0,1,0,0
2139,Good,24,2896,2,1,29,1,1,1,1,0,1,0,0,1,0,0
2140,Good,6,4716,1,3,44,2,2,1,1,1,0,0,0,0,0,1
2141,Good,24,2284,4,2,28,1,1,0,1,0,0,0,0,1,0,0
2142,Good,6,1236,2,4,50,1,1,1,1,0,0,0,0,1,0,0
2143,Good,12,1103,4,3,29,2,1,1,0,0,1,0,0,1,0,0
2144,Good,12,926,1,2,38,1,1,1,1,0,0,0,0,0,0,1
2145,Good,18,1800,4,2,24,2,1,1,1,0,0,0,0,0,0,1
2146,Good,15,1905,4,4,40,1,1,0,1,0,0,1,0,1,0,0
2147,Bad,12,1123,4,4,29,1,1,1,1,0,0,0,0,1,0,0
2148,Bad,48,6331,4,4,46,2,1,0,1,1,0,0,0,0,0,1
2149,Good,24,1377,4,2,47,1,1,0,1,0,0,1,0,1,0,0
2150,Good,27,2528,4,1,32,1,2,0,1,0,1,0,0,1,0,0
2151,Bad,12,2969,4,3,25,2,1,1,1,0,1,0,0,0,0,0
2152,Good,9,1206,4,4,25,1,1,1,1,0,1,0,0,1,0,0
2153,Good,9,2118,2,2,37,1,2,1,1,0,1,0,0,1,0,0
2154,Bad,6,1198,4,4,35,1,1,1,1,1,0,0,1,0,0,0
2155,Good,21,2476,4,4,46,1,1,0,1,0,0,0,0,1,0,0
2156,Bad,60,14027,4,2,27,1,1,0,1,0,1,0,0,1,0,0
2157,Good,30,7596,1,4,63,2,1,1,1,0,0,0,0,0,0,1
2158,Good,30,3077,3,2,40,2,2,0,1,0,0,0,0,0,0,1
2159,Good,24,3148,3,2,31,2,1,0,1,0,0,1,0,0,0,1
2160,Good,20,6148,3,4,31,2,1,0,1,0,1,0,0,0,0,0
2161,Bad,9,1337,4,2,34,2,1,0,1,0,0,1,0,0,0,0
2162,Bad,6,433,4,2,24,1,2,1,1,0,1,0,1,0,0,0
2163,Bad,12,1228,4,2,24,1,1,1,1,1,0,0,0,1,0,0
2164,Good,9,790,4,3,66,1,1,1,1,0,1,0,0,1,0,0
2165,Bad,27,2570,3,3,21,1,1,1,1,0,0,0,0,1,0,0
2166,Good,15,1316,2,2,47,2,1,1,1,0,0,0,0,0,0,1
2167,Bad,18,1882,4,4,25,2,1,1,1,1,0,0,0,1,0,0
2168,Bad,48,6416,4,3,59,1,1,1,1,0,1,0,1,0,0,0
2169,Good,24,1275,2,4,36,2,1,0,1,0,0,1,0,0,0,1
2170,Good,24,6403,1,2,33,1,1,1,1,0,1,0,0,0,1,0
2171,Good,8,760,4,2,44,1,1,1,1,0,1,0,0,1,0,0
2172,Good,24,2603,2,4,28,1,1,0,1,0,0,0,0,1,0,0
2173,Good,4,3380,1,1,37,1,2,1,1,0,0,0,0,0,0,1
2174,Good,36,3990,3,2,29,1,1,1,1,0,1,0,1,0,0,0
2175,Good,18,4380,3,4,35,1,2,0,1,1,0,0,0,1,0,0
2176,Bad,30,4280,4,4,26,2,1,1,1,0,1,0,0,0,0,0
2177,Good,24,2325,2,3,32,1,1,1,1,1,0,0,1,0,0,0
2178,Good,10,1048,4,4,23,1,1,1,1,0,1,0,1,0,0,0
2179,Good,21,3160,4,3,41,1,1,0,1,0,0,0,0,1,0,0
2180,Good,24,2483,4,4,22,1,1,0,1,1,0,0,1,0,0,0
2181,Good,13,1797,3,1,28,2,1,1,1,1,0,0,0,0,0,1
2182,Good,15,2511,1,4,23,1,1,1,1,1,0,0,0,1,0,0
2183,Bad,12,1274,3,1,37,1,1,1,1,1,0,0,0,1,0,0
2184,Good,21,5248,1,3,26,1,1,1,1,0,0,0,0,1,0,0
2185,Good,15,3029,2,2,33,1,1,1,1,0,0,0,0,1,0,0
2186,Good,6,428,2,1,49,1,1,0,1,1,0,0,0,1,0,0
2187,Bad,18,976,1,2,23,1,1,1,1,1,0,0,0,1,0,0
2188,Good,12,841,2,4,23,1,1,1,1,0,1,0,0,1,0,0
2189,Bad,24,1285,4,4,32,1,1,1,1,1,0,0,0,1,0,0
2190,Good,6,1299,1,1,74,3,2,1,0,0,0,1,0,0,0,1
2191,Good,24,1393,2,2,31,1,1,0,1,0,0,0,0,1,0,0
2192,Bad,12,691,4,3,35,2,1,1,1,1,0,0,0,0,0,1
2193,Bad,18,2124,4,4,24,2,1,1,1,1,0,0,0,0,0,1
2194,Good,12,2214,4,3,24,1,1,1,1,1,0,0,0,1,0,0
2195,Bad,21,12680,4,4,30,1,1,0,1,0,0,0,0,0,0,1
2196,Good,24,2463,4,3,27,2,1,0,1,0,0,0,0,0,0,1
2197,Bad,30,3108,2,4,31,1,1,1,1,1,0,0,0,1,0,0
2198,Good,10,2901,1,4,31,1,1,1,1,0,0,0,0,1,0,0
2199,Good,12,3617,1,4,28,3,1,0,1,0,1,0,0,0,0,1
2200,Bad,36,8065,3,2,25,2,1,0,1,1,0,0,0,0,0,1
2201,Good,21,3275,1,4,36,1,1,0,1,0,0,0,0,0,0,1
2202,Good,12,1480,2,4,66,3,1,1,1,0,0,1,0,0,0,1
2203,Bad,24,1371,4,4,25,1,1,1,1,1,0,0,0,1,0,0
2204,Good,36,3535,4,4,37,2,1,0,1,0,0,0,0,0,0,1
2205,Good,18,3509,4,1,25,1,1,1,1,1,0,0,0,1,0,0
2206,Good,36,5711,4,2,38,2,1,0,1,0,0,0,0,0,0,1
2207,Good,18,3872,2,4,67,1,1,0,1,0,1,0,0,1,0,0
2208,Good,12,1410,2,2,31,1,1,0,1,0,1,0,0,0,0,0
2209,Bad,12,836,4,2,23,1,1,1,1,0,1,0,0,1,0,0
2210,Good,20,6468,1,4,60,1,1,0,1,0,1,0,0,1,0,0
2211,Good,18,1941,4,2,35,1,1,0,1,0,1,0,0,1,0,0
2212,Good,22,2675,3,4,40,1,1,1,1,0,0,0,0,1,0,0
2213,Good,48,2751,4,3,38,2,2,0,1,0,0,0,0,0,0,1
2214,Bad,48,6224,4,4,50,1,1,1,1,0,1,0,0,0,1,0
2215,Bad,40,5998,4,3,27,1,1,0,1,1,0,0,0,0,0,1
2216,Bad,21,1188,2,4,39,1,2,1,1,0,1,0,0,1,0,0
2217,Good,24,6313,3,4,41,1,2,0,1,0,0,0,0,1,0,0
2218,Good,6,1221,1,2,27,2,1,1,1,0,0,0,0,0,0,1
2219,Good,24,2892,3,4,51,1,1,1,1,0,0,1,0,1,0,0
2220,Good,24,3062,4,3,32,1,1,0,1,0,0,0,0,1,0,0
2221,Good,9,2301,2,4,22,1,1,1,1,0,0,0,0,1,0,0
2222,Bad,18,7511,1,4,51,1,2,0,1,1,0,0,0,1,0,0
2223,Good,12,1258,2,4,22,2,1,1,1,0,0,0,0,0,0,1
2224,Good,24,717,4,4,54,2,1,0,1,0,0,0,0,0,1,0
2225,Good,24,1597,4,4,54,2,2,1,1,0,0,0,0,0,0,1
2226,Good,18,1795,3,4,48,2,1,0,1,0,1,0,0,0,0,1
2227,Good,20,4272,1,4,24,2,1,1,1,1,0,0,0,0,0,1
2228,Good,12,976,4,4,35,2,1,1,1,0,0,0,0,0,0,1
2229,Good,12,7472,1,2,24,1,1,1,1,0,1,0,0,1,0,0
2230,Bad,36,9271,2,1,24,1,1,0,1,1,0,0,0,1,0,0
2231,Good,6,590,3,3,26,1,1,1,0,0,1,0,0,1,0,0
2232,Good,12,930,4,4,65,4,1,1,1,0,0,0,0,0,0,1
2233,Bad,15,1778,2,1,26,2,1,1,1,0,1,0,0,0,0,0
2234,Good,8,907,3,2,26,1,1,0,1,0,1,0,0,1,0,0
2235,Good,6,484,3,3,28,1,1,1,1,0,1,0,0,1,0,0
2236,Bad,36,9629,4,4,24,2,1,0,1,1,0,0,0,0,0,1
2237,Bad,48,3051,3,4,54,1,1,1,1,1,0,0,0,1,0,0
2238,Good,36,7432,2,2,54,1,1,1,1,0,1,0,0,0,1,0
2239,Good,36,15857,2,3,43,1,1,1,1,1,0,0,0,1,0,0
2240,Bad,18,1345,4,3,26,1,1,1,1,1,0,0,0,1,0,0
2241,Good,12,1101,3,2,27,2,1,0,1,0,0,0,0,1,0,0
2242,Good,12,3016,3,1,24,1,1,1,1,0,0,1,0,1,0,0
2243,Bad,36,2712,2,2,41,1,2,1,1,1,0,0,0,1,0,0
2244,Good,8,731,4,4,47,2,1,1,1,1,0,0,0,0,0,1
2245,Good,18,3780,3,2,35,2,1,0,1,0,0,0,0,0,0,1
2246,Good,21,1602,4,3,30,2,1,0,1,1,0,0,0,0,0,1
2247,Bad,18,3966,1,4,33,3,1,0,1,1,0,0,0,0,0,1
2248,Bad,18,4165,2,2,36,2,2,1,1,0,0,0,0,0,0,0
2249,Bad,36,8335,3,4,47,1,1,1,1,1,0,0,0,1,0,0
2250,Good,48,6681,4,4,38,1,2,0,1,0,1,0,0,0,1,0
2251,Good,24,2375,4,2,44,2,2,0,1,0,0,0,0,0,1,0
2252,Bad,18,1216,4,3,23,1,1,0,1,1,0,0,0,1,0,0
2253,Bad,45,11816,2,4,29,2,1,1,1,1,0,0,0,0,0,0
2254,Good,24,5084,2,4,42,1,1,0,1,0,1,0,0,1,0,0
2255,Bad,15,2327,2,3,25,1,1,1,1,0,0,1,0,1,0,0
2256,Bad,12,1082,4,4,48,2,1,1,1,1,0,0,0,0,0,0
2257,Good,24,2611,4,3,46,2,1,1,1,0,0,0,0,0,0,1
2258,Bad,36,5179,4,2,29,1,1,1,1,1,0,0,0,1,0,0
2259,Good,21,2993,3,2,28,2,1,1,1,0,0,0,0,0,1,0
2260,Bad,18,1943,4,4,23,1,1,1,1,0,0,0,0,1,0,0
2261,Good,24,1559,4,4,50,1,1,0,1,0,0,0,1,0,0,0
2262,Good,18,3422,4,4,47,3,2,0,1,0,0,0,0,1,0,0
2263,Good,21,3976,2,3,35,1,1,0,1,0,1,0,0,1,0,0
2264,Bad,18,6761,2,4,68,2,1,1,1,0,0,0,0,1,0,0
2265,Good,24,1249,4,2,28,1,1,1,1,0,0,0,0,1,0,0
2266,Good,9,1364,3,4,59,1,1,1,1,1,0,0,0,1,0,0
2267,Bad,12,709,4,4,57,1,1,1,1,1,0,0,0,1,0,0
2268,Bad,20,2235,4,2,33,2,1,1,0,1,0,0,0,0,0,1
2269,Good,24,4042,3,4,43,2,1,0,1,0,0,0,0,0,0,1
2270,Good,15,1471,4,4,35,2,1,0,1,0,0,0,0,0,0,1
2271,Good,36,10875,2,2,45,2,2,0,1,0,0,0,0,0,1,0
2272,Good,15,3343,4,2,28,1,1,0,1,0,0,0,0,0,0,1
2273,Bad,15,3959,3,2,29,1,1,0,1,1,0,0,0,1,0,0
2274,Good,9,3577,1,2,26,1,2,1,0,0,0,0,0,1,0,0
2275,Bad,18,2169,4,2,28,1,1,0,1,0,0,0,0,0,1,0
2276,Bad,24,2439,4,4,35,1,1,0,1,1,0,0,0,1,0,0
2277,Bad,10,2210,2,2,25,1,1,1,1,0,0,0,0,1,0,0
2278,Good,15,2221,2,4,20,1,1,1,1,0,0,0,0,1,0,0
2279,Good,18,2389,4,1,27,1,1,1,1,1,0,0,0,1,0,0
2280,Good,36,7409,3,2,37,2,1,1,1,0,0,0,0,1,0,0
2281,Good,12,652,4,4,24,1,1,1,1,1,0,0,0,1,0,0
2282,Good,36,7678,2,4,40,2,1,0,1,0,0,0,0,0,1,0
2283,Good,6,1343,1,4,46,2,2,1,0,0,0,1,0,0,0,1
2284,Good,24,1382,4,1,26,2,1,0,1,1,0,0,0,0,0,1
2285,Good,15,874,4,1,24,1,1,1,1,0,0,0,0,1,0,0
2286,Good,12,3590,2,2,29,1,2,1,1,1,0,0,0,1,0,0
2287,Good,18,1940,3,4,36,1,1,0,1,1,0,0,1,0,0,0
2288,Good,36,3595,4,2,28,1,1,1,1,0,0,0,0,1,0,0
2289,Bad,9,1422,3,2,27,1,1,0,1,1,0,0,0,1,0,0
2290,Good,30,6742,2,3,36,2,1,1,1,0,0,0,0,0,0,1
2291,Good,24,7814,3,3,38,1,1,0,1,0,0,0,0,1,0,0
2292,Good,30,2181,4,4,36,2,1,1,1,0,1,0,0,0,0,1
2293,Good,18,1098,4,4,65,2,1,1,1,0,0,0,0,0,0,1
2294,Bad,24,4057,3,3,43,1,1,0,1,0,1,0,0,1,0,0
2295,Bad,12,795,4,4,53,1,1,1,1,1,0,0,0,1,0,0
2296,Bad,48,15672,2,2,23,1,1,0,1,0,1,0,0,1,0,0
2297,Good,28,7824,3,4,40,2,2,0,1,0,0,0,1,0,0,0
2298,Good,27,2442,4,4,43,4,2,0,1,1,0,0,0,0,0,1
2299,Good,15,1829,4,4,46,2,1,0,1,0,0,0,0,0,0,1
2300,Good,12,2171,4,4,38,2,1,1,0,1,0,0,0,0,0,1
2301,Good,36,5800,3,4,34,2,1,0,1,0,1,0,0,0,0,1
2302,Good,36,8947,3,2,31,1,2,0,1,0,0,0,0,0,1,0
2303,Good,21,2606,4,4,28,1,1,0,1,1,0,0,0,1,0,0
2304,Good,12,1592,3,2,35,1,1,1,0,0,0,0,0,0,0,1
2305,Good,15,2186,1,4,33,1,1,1,1,0,0,0,0,1,0,0
2306,Bad,18,4153,2,3,42,1,1,1,1,1,0,0,0,1,0,0
2307,Bad,16,2625,2,4,43,1,1,0,1,1,0,0,0,0,0,1
2308,Good,20,3485,2,4,44,2,1,0,1,0,0,0,0,0,0,1
2309,Good,36,10477,2,4,42,2,1,1,1,0,0,0,0,0,0,1
2310,Good,12,1107,2,2,20,1,2,0,1,1,0,0,0,1,0,0
2311,Good,21,3763,2,2,24,1,1,1,0,1,0,0,0,1,0,0
2312,Good,15,3594,1,2,46,2,1,1,1,0,0,0,0,0,1,0
2313,Good,9,3195,1,2,33,1,1,1,1,0,1,0,0,1,0,0
2314,Bad,24,4736,2,4,25,1,1,1,1,0,1,0,0,0,0,1
2315,Good,30,2991,2,4,25,1,1,1,1,0,1,0,0,1,0,0
2316,Good,11,2142,1,2,28,1,1,0,1,0,0,0,0,1,0,0
2317,Bad,24,3161,4,2,31,1,1,0,1,1,0,0,1,0,0,0
2318,Good,10,2848,1,2,32,1,2,1,1,0,0,0,0,1,0,0
2319,Bad,6,14896,1,4,68,1,1,0,1,1,0,0,0,1,0,0
2320,Bad,24,2359,1,1,33,1,1,1,1,1,0,0,0,1,0,0
2321,Good,48,12749,4,1,37,1,1,0,1,0,0,0,0,0,1,0
2322,Bad,9,1366,3,4,22,1,1,1,1,1,0,0,0,1,0,0
2323,Bad,24,6872,2,1,55,1,1,0,1,1,0,0,1,0,0,0
2324,Bad,12,697,4,2,46,2,1,0,1,1,0,0,1,0,0,0
2325,Good,18,1049,4,4,21,1,1,1,1,1,0,0,0,0,0,1
2326,Bad,48,10297,4,4,39,3,2,0,1,1,0,0,0,1,0,0
2327,Good,30,1867,4,4,58,1,1,0,1,0,0,0,0,1,0,0
2328,Good,12,1344,4,2,43,2,2,1,1,1,0,0,0,0,1,0
2329,Good,9,1224,3,1,30,2,1,1,1,0,0,0,0,0,0,1
2330,Good,12,522,4,4,42,2,2,0,1,0,0,0,0,0,0,1
2331,Good,12,1498,4,1,23,1,1,1,1,1,0,0,0,1,0,0
2332,Bad,30,1919,4,3,30,2,1,1,1,0,1,0,0,0,1,0
2333,Bad,9,745,3,2,28,1,1,1,1,0,0,1,0,1,0,0
2334,Good,6,2063,4,3,30,1,1,0,1,0,1,0,0,1,0,0
2335,Bad,60,6288,4,4,42,1,1,1,1,0,1,0,0,1,0,0
2336,Good,24,6842,2,4,46,2,2,0,1,0,0,0,0,0,0,1
2337,Good,12,3527,2,3,45,1,2,0,1,0,0,0,0,1,0,0
2338,Good,10,1546,3,2,31,1,2,1,0,0,0,0,0,1,0,0
2339,Good,24,929,4,2,31,1,1,0,1,0,0,0,0,1,0,0
2340,Good,4,1455,2,1,42,3,2,1,1,0,0,0,0,0,0,1
2341,Good,15,1845,4,1,46,1,1,1,1,1,0,0,0,1,0,0
2342,Good,48,8358,1,1,30,2,1,1,1,0,1,0,0,0,0,0
2343,Bad,24,3349,4,4,30,1,2,0,1,1,0,0,1,0,0,0
2344,Good,12,2859,4,4,38,1,1,0,1,0,0,0,0,1,0,0
2345,Bad,18,1533,4,1,43,1,2,1,1,0,0,0,0,1,0,0
2346,Good,18,3590,3,3,40,3,2,0,1,0,1,0,0,0,0,1
2347,Bad,36,2145,2,1,24,2,1,0,1,1,0,0,0,0,1,0
2348,Bad,24,4113,3,4,28,1,1,1,1,0,1,0,0,1,0,0
2349,Bad,36,10974,4,2,26,2,1,0,1,0,0,0,0,1,0,0
2350,Good,12,1893,4,4,29,1,1,0,1,1,0,0,0,1,0,0
2351,Good,24,1231,4,4,57,2,1,0,1,1,0,0,0,0,0,1
2352,Good,30,3656,4,4,49,2,1,1,1,0,0,1,0,0,0,1
2353,Good,9,1154,2,4,37,3,1,1,1,0,1,0,0,0,0,1
2354,Good,6,1169,4,4,67,2,1,0,1,1,0,0,0,0,0,1
2355,Bad,48,5951,2,2,22,1,1,1,1,0,1,0,0,1,0,0
2356,Good,12,2096,2,3,49,1,2,1,1,0,0,0,0,0,0,1
2357,Good,36,9055,2,4,35,1,2,0,1,0,0,0,0,1,0,0
2358,Good,24,2835,3,4,53,1,1,1,1,0,0,0,0,1,0,0
2359,Good,12,3059,2,4,61,1,1,1,1,0,0,0,0,1,0,0
2360,Bad,30,5234,4,2,28,2,1,1,1,0,1,0,0,0,0,1
2361,Bad,48,4308,3,4,24,1,1,1,1,1,0,0,0,1,0,0
2362,Good,12,1567,1,1,22,1,1,0,1,0,1,0,0,1,0,0
2363,Bad,24,1199,4,4,60,2,1,1,1,1,0,0,0,0,0,1
2364,Good,15,1403,2,4,28,1,1,1,1,1,0,0,0,1,0,0
2365,Good,24,2424,4,4,53,2,1,1,1,0,0,0,0,0,0,1
2366,Good,30,8072,2,3,25,3,1,1,1,1,0,0,0,0,0,0
2367,Bad,24,12579,4,2,44,1,1,0,1,0,1,0,0,1,0,0
2368,Good,6,2647,2,3,44,1,2,1,1,1,0,0,0,1,0,0
2369,Good,10,2241,1,3,48,2,2,1,0,1,0,0,0,0,0,1
2370,Good,10,2069,2,1,26,2,1,1,0,0,0,0,0,0,0,1
2371,Good,6,1374,1,2,36,1,1,0,1,1,0,0,0,1,0,0
2372,Good,6,426,4,4,39,1,1,1,1,0,0,0,0,0,0,0
2373,Good,12,409,3,3,42,2,1,1,1,0,0,1,1,0,0,0
2374,Good,7,2415,3,2,34,1,1,1,1,0,1,0,0,1,0,0
2375,Bad,60,6836,3,4,63,2,1,0,1,1,0,0,0,0,1,0
2376,Good,18,5866,2,2,30,2,1,0,1,0,1,0,0,1,0,0
2377,Good,12,1264,4,4,57,1,1,1,1,0,0,0,0,0,0,1
2378,Good,12,1474,4,1,33,1,1,0,1,0,0,1,0,1,0,0
2379,Bad,45,4746,4,2,25,2,1,1,1,0,1,0,0,0,0,1
2380,Good,48,6110,1,3,31,1,1,0,1,0,0,0,0,0,0,1
2381,Bad,18,2100,4,2,37,1,1,1,1,0,0,1,0,1,0,0
2382,Good,10,1225,2,2,37,1,1,0,1,0,0,1,0,1,0,0
2383,Good,9,458,4,3,24,1,1,1,1,0,1,0,0,1,0,0
2384,Good,30,2333,4,2,30,1,1,1,1,0,0,0,0,1,0,0
2385,Good,12,1158,3,1,26,1,1,0,1,0,1,0,0,1,0,0
2386,Good,18,6204,2,4,44,1,2,0,1,0,1,0,0,0,1,0
2387,Good,30,6187,1,4,24,2,1,1,1,1,0,0,0,0,0,1
2388,Bad,48,6143,4,4,58,2,1,1,1,1,0,0,0,0,0,1
2389,Good,11,1393,4,4,35,2,1,1,1,0,0,0,0,0,0,1
2390,Good,36,2299,4,4,39,1,1,1,1,0,0,0,0,1,0,0
2391,Good,6,1352,1,2,23,1,1,0,1,1,0,0,0,1,0,0
2392,Good,11,7228,1,4,39,2,1,1,1,0,0,0,0,0,0,1
2393,Good,24,2333,4,2,29,1,1,1,1,0,1,0,0,0,1,0
2394,Good,27,5965,1,2,30,2,1,0,1,0,1,0,0,0,1,0
2395,Good,12,1262,3,2,25,1,1,1,1,0,0,0,0,1,0,0
2396,Good,18,3378,2,1,31,1,1,0,1,0,0,0,0,1,0,0
2397,Bad,36,2225,4,4,57,2,1,0,1,0,1,0,0,0,1,0
2398,Good,6,783,1,2,26,1,2,1,1,0,0,0,1,0,0,0
2399,Bad,12,6468,2,1,52,1,1,0,1,0,1,0,0,1,0,0
2400,Good,36,9566,2,2,31,2,1,1,1,0,0,0,0,0,0,1
2401,Bad,36,6229,4,4,23,2,1,0,1,1,0,0,0,0,0,1
2402,Good,9,1391,2,1,27,1,1,0,1,0,1,0,0,1,0,0
2403,Good,15,1537,4,4,50,2,1,0,1,0,1,0,0,0,0,1
2404,Bad,36,1953,4,4,61,1,1,0,1,0,1,0,0,0,0,0
2405,Bad,48,14421,2,2,25,1,1,0,1,0,1,0,0,0,0,0
2406,Good,27,5190,4,4,48,4,2,0,1,0,0,0,0,1,0,0
2407,Bad,36,1819,4,4,37,1,1,0,1,0,0,0,0,1,0,0
2408,Good,36,2394,4,4,25,1,1,1,1,0,0,0,0,1,0,0
2409,Good,36,8133,1,2,30,1,1,1,1,0,0,0,0,1,0,0
2410,Good,7,730,4,2,46,2,1,0,1,0,0,0,0,0,0,1
2411,Good,8,1164,3,4,51,2,2,0,1,1,0,0,0,0,0,1
2412,Good,42,5954,2,1,41,2,1,1,1,0,1,0,0,0,0,1
2413,Bad,36,1977,4,4,40,1,1,0,1,1,0,0,0,1,0,0
2414,Good,12,1526,4,4,66,2,1,1,1,1,0,0,0,0,0,1
2415,Bad,42,3965,4,3,34,1,1,1,1,1,0,0,0,1,0,0
2416,Good,11,4771,2,4,51,1,1,1,1,0,1,0,0,0,1,0
2417,Good,54,9436,2,2,39,1,2,1,1,0,0,0,0,0,0,0
2418,Good,30,3832,2,1,22,1,1,1,1,0,1,0,0,1,0,0
2419,Bad,24,5943,1,1,44,2,1,0,1,0,0,0,0,1,0,0
2420,Good,15,1213,4,3,47,1,1,0,1,0,0,0,0,1,0,0
2421,Good,18,1568,3,4,24,1,1,1,1,0,0,0,0,1,0,0
2422,Good,24,1755,4,4,58,1,1,0,1,1,0,0,0,1,0,0
2423,Good,10,2315,3,4,52,1,1,1,1,1,0,0,0,1,0,0
2424,Good,12,1412,4,2,29,2,1,0,1,0,0,0,0,0,0,1
2425,Bad,12,1108,4,3,28,2,1,1,1,1,0,0,0,0,0,0
2426,Good,12,618,4,4,56,1,1,1,1,0,0,0,0,0,0,1
2427,Good,12,1409,4,3,54,1,1,1,1,1,0,0,0,0,0,1
2428,Bad,12,797,4,3,33,1,2,1,1,0,0,0,0,0,0,1
2429,Good,24,3617,4,4,20,2,1,1,1,0,0,1,0,0,0,1
2430,Good,12,1318,4,4,54,1,1,0,1,0,1,0,0,1,0,0
2431,Bad,54,15945,3,4,58,1,1,0,1,0,1,0,0,0,0,0
2432,Good,12,2012,4,2,61,1,1,1,1,0,0,0,0,0,0,1
2433,Good,18,2622,4,4,34,1,1,1,1,0,1,0,0,1,0,0
2434,Good,36,2337,4,4,36,1,1,1,1,0,1,0,0,0,0,1
2435,Good,20,7057,3,4,36,2,2,0,1,0,1,0,0,0,1,0
2436,Good,24,1469,4,4,41,1,1,1,1,0,0,0,0,1,0,0
2437,Good,36,2323,4,4,24,1,1,1,1,0,1,0,0,1,0,0
2438,Good,6,932,3,2,24,1,1,1,1,0,0,0,0,0,1,0
2439,Good,12,2445,2,4,26,1,1,0,1,0,0,0,0,1,0,0
2440,Good,12,6078,2,2,32,1,1,1,1,0,1,0,0,1,0,0
2441,Good,24,7721,1,2,30,1,1,0,0,1,0,0,0,1,0,0
2442,Good,14,1410,1,2,35,1,1,0,1,0,1,0,0,1,0,0
2443,Good,15,392,4,4,23,1,1,0,1,0,0,1,0,1,0,0
2444,Good,18,6260,3,3,28,1,1,1,1,0,1,0,0,1,0,0
2445,Good,12,1680,3,1,35,1,1,1,1,1,0,0,0,1,0,0
2446,Good,48,3578,4,1,47,1,1,0,1,0,0,0,0,0,0,1
2447,Bad,42,7174,4,3,30,1,1,0,1,1,0,0,0,1,0,0
2448,Bad,33,4281,1,4,23,2,1,1,1,1,0,0,0,0,0,1
2449,Good,12,2366,3,3,36,1,1,0,1,0,1,0,0,0,0,1
2450,Bad,21,1835,3,2,25,2,1,0,1,1,0,0,0,1,0,0
2451,Good,24,3868,4,2,41,2,1,0,1,0,0,0,0,0,0,1
2452,Good,12,1768,3,2,24,1,1,1,1,0,0,0,0,1,0,0
2453,Good,10,781,4,4,63,2,1,0,1,0,0,1,0,0,0,1
2454,Bad,18,1924,4,3,27,1,1,1,1,0,1,0,0,1,0,0
2455,Good,12,701,4,2,40,1,1,1,1,1,0,0,0,1,0,0
2456,Bad,12,639,4,2,30,1,1,1,1,0,1,0,0,1,0,0
2457,Good,12,1860,4,2,34,2,1,0,1,0,1,0,0,0,0,1
2458,Bad,12,3499,3,2,29,2,1,1,1,1,0,0,0,0,0,1
2459,Good,48,8487,1,2,24,1,1,1,1,0,1,0,0,1,0,0
2460,Good,15,2708,2,3,27,2,1,1,1,0,0,0,0,1,0,0
2461,Good,18,1984,4,4,47,2,1,1,1,0,0,0,0,1,0,0
2462,Good,60,10144,2,4,21,1,1,0,1,0,0,0,0,1,0,0
2463,Good,12,1240,4,2,38,2,1,0,1,0,0,0,0,0,0,1
2464,Bad,12,766,4,3,66,1,1,1,1,0,1,0,0,1,0,0
2465,Good,12,1881,2,2,44,1,1,0,1,0,0,1,0,1,0,0
2466,Good,6,709,2,2,27,1,1,1,0,0,0,1,0,1,0,0
2467,Good,36,4795,4,1,30,1,1,0,1,0,1,0,0,1,0,0
2468,Good,27,3416,3,2,27,1,1,1,1,1,0,0,0,1,0,0
2469,Bad,18,2462,2,2,22,1,1,1,1,1,0,0,0,1,0,0
2470,Good,48,3566,4,2,30,1,1,1,1,0,1,0,1,0,0,0
2471,Good,6,860,1,4,39,2,1,0,1,1,0,0,0,0,0,1
2472,Good,12,682,4,3,51,2,1,0,1,0,0,0,0,0,0,1
2473,Good,36,5371,3,2,28,2,1,1,1,1,0,0,0,0,0,1
2474,Good,18,1582,4,4,46,2,1,1,1,0,0,0,0,0,0,1
2475,Good,6,1346,2,4,42,1,2,0,1,0,0,0,0,1,0,0
2476,Good,10,1924,1,4,38,1,1,0,0,0,0,0,0,1,0,0
2477,Good,36,5848,4,1,24,1,1,1,1,0,0,1,0,1,0,0
2478,Bad,12,1282,2,4,20,1,1,1,1,1,0,0,0,1,0,0
2479,Good,9,1288,3,4,48,2,2,1,0,1,0,0,0,0,0,1
2480,Good,24,3512,2,3,38,2,1,0,1,0,1,0,0,1,0,0
2481,Good,6,1898,1,2,34,2,2,1,1,0,0,0,0,0,0,1
2482,Good,18,1055,4,1,30,2,1,1,1,0,0,0,0,0,0,1
2483,Good,15,1262,4,3,36,2,1,0,1,0,0,0,0,1,0,0
2484,Good,10,7308,2,4,70,1,1,0,1,0,1,0,0,1,0,0
2485,Good,36,909,4,4,36,1,1,1,1,0,0,0,0,1,0,0
